Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2007-10-03,,10,33,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2007,15.2,7.1,,23.7,
2007-10-04,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.36,7,,23.2,
2007-10-05,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2007,14.93,7.1,,23,
2007-10-06,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.36,7.2,,23,
2007-10-07,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.32,7,,23.1,
2007-10-08,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,1,2007,14.91,7,,23.1,
2007-10-09,,10,26,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2007,13.3,7.1,,23,
2007-10-10,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,17.19,7.2,,23.1,
2007-10-11,,10,,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2007,14.75,7.1,,22.8,
2007-10-12,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,18.23,7,,22.9,
2007-10-13,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,16.14,7,,22.8,
2007-10-14,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,15.61,6.9,,22.9,
2007-10-15,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2007,15.24,7.1,,22.8,
2007-10-16,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,15.97,6.9,,22.6,
2007-10-17,,10,30,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2007,15.36,7.1,,22.8,
2007-10-18,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.91,7.2,,22.6,
2007-10-19,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2007,14.75,7,,22.9,
2007-10-20,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.93,6.9,,22.9,
2007-10-21,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.36,6.8,,22.5,
2007-10-22,,10,,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2007,14.77,6.9,,22.4,
2007-10-23,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.67,6.9,,22.7,
2007-10-24,,10,30,,0.56,3.99,,0.8,,,40.75,,3.49,2.3,2007,15.08,7,,22.9,
2007-10-25,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.77,7,,22.8,
2007-10-26,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2007,14.24,6.9,,22.4,
2007-10-27,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.77,6.9,,22.6,
2007-10-28,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.5,6.8,,22.7,
2007-10-29,,10,22,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2007,15.1,6.9,,22.7,
2007-10-30,,10,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.2,6.9,,22.4,
2007-10-31,,10,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2007,14.79,7,,22.4,
2007-11-01,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,15.1,7,,22.2,
2007-11-02,,11,,,0.56,3.99,,0.8,,,40.75,,3.49,2.1,2007,14.05,7,,22.1,
2007-11-03,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.5,6.9,,22.4,
2007-11-04,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.59,6.9,,22.5,
2007-11-05,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,1.9,2007,14.71,6.9,,22.2,
2007-11-06,,11,27,,0.56,3.99,,0.7,,,40.75,,3.49,1.9,2007,13.97,6.9,,22,
2007-11-07,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2,2007,14.85,7,,21.9,
2007-11-08,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.71,7,,22,
2007-11-09,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.05,7,,21.8,
2007-11-10,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,15.06,7,,22.1,
2007-11-11,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,16.68,7,,21.9,
2007-11-12,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.7,2007,15.79,7,,21.6,
2007-11-13,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.28,7,,21.7,
2007-11-14,,11,30,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2007,14.91,7,,21.9,
2007-11-15,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,15.02,7,,22,
2007-11-16,,11,,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2007,14.28,7,,21.7,
2007-11-17,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.91,7,,21.9,
2007-11-18,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.87,7,,21.9,
2007-11-19,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.3,2007,14.95,7,,21.7,
2007-11-20,,11,26,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2007,13.95,7,,21.3,
2007-11-21,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2007,15.08,7.1,,21,
2007-11-22,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.59,7,,20.9,
2007-11-23,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,13.28,7.1,,21.1,
2007-11-24,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,13.99,7,,20.8,
2007-11-25,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.48,7,,20.9,
2007-11-26,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2007,14.79,7,,20.5,
2007-11-27,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.18,7,,20.6,
2007-11-28,,11,30,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2007,14.61,7,,20.5,
2007-11-29,,11,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.81,7,,20.4,
2007-11-30,,11,,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2007,14.36,7,,20.2,
2007-12-01,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.55,7,,20.1,
2007-12-02,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.65,7,,20.1,
2007-12-03,,12,29,,0.56,3.99,,0.7,,,40.75,,3.49,2.3,2007,14.67,7,,20.2,
2007-12-04,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.77,7,,20.7,
2007-12-05,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2.8,2007,14.98,7.1,,20.7,
2007-12-06,,12,,,0.56,3.99,,,,,40.75,,3.49,3.6,2007,16.45,7,,20.4,
2007-12-07,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,5.4,2007,16.45,7,,20.1,
2007-12-08,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,15.08,7,,19.7,
2007-12-09,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.79,7.1,,19.6,
2007-12-10,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2.3,2007,15.14,7,,19.6,
2007-12-11,,12,30,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2007,14.91,7,,19.2,
2007-12-12,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.59,7.1,,19.1,
2007-12-13,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.91,7.1,,19.1,
2007-12-14,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2.8,2007,14.22,7.1,,19.1,
2007-12-15,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.65,7,,19.3,
2007-12-16,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.57,7,,19.6,
2007-12-17,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,4.5,2007,16.88,7,,19.5,
2007-12-18,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,19.03,7,,19.4,
2007-12-19,,12,30,,0.56,3.99,,0.7,,,40.75,,3.49,6.8,2007,17.09,6.9,,18.9,
2007-12-20,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,19.2,7,,19.2,
2007-12-21,,12,,,0.56,3.99,,1.1,,,40.75,,3.49,5,2007,15.55,7,,18.7,
2007-12-22,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,15.73,7,,18.7,
2007-12-23,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.67,7,,18.9,
2007-12-24,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2007,14.5,7,,19.2,
2007-12-25,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,13.99,7,,18.8,
2007-12-26,,12,,,0.56,3.99,,0.8,,,40.75,,3.49,2,2007,14.53,7,,18.7,
2007-12-27,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.98,7,,17.9,
2007-12-28,,12,34,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2007,14.98,7,,18.3,
2007-12-29,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.75,7.1,,18.6,
2007-12-30,,12,,,0.56,3.99,,,,,40.75,,3.49,,2007,14.61,7.1,,19,
2007-12-31,,12,,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2007,14.34,7.2,,18.6,
2008-01-01,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,13.5,7.1,,18.4,
2008-01-02,,1,37,,0.56,3.99,,0.7,,,40.75,,3.49,2.8,2008,14.95,7.1,,18.4,
2008-01-03,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.82,7.1,,18.7,
2008-01-04,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2008,31.59,7,,18.5,
2008-01-05,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,37.8,7,,16.2,
2008-01-06,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,27.84,7,,16.6,
2008-01-07,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2008,21.22,7,,17.2,
2008-01-08,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,19.77,7.3,,17.6,
2008-01-09,,1,26,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2008,19.52,7.1,,17.9,
2008-01-10,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,19.46,7.2,,18,
2008-01-11,,1,,,0.56,3.99,,0.9,,,40.75,,3.49,3,2008,19.11,7.1,,18.2,
2008-01-12,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,18.03,7.1,,18.3,
2008-01-13,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.94,7.2,,18.2,
2008-01-14,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2008,17.56,7.1,,18.4,
2008-01-15,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,17.13,7.1,,18.2,
2008-01-16,,1,,,0.56,3.99,,0.9,,,40.75,,3.49,2.8,2008,16.61,7.1,,18.2,
2008-01-17,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.2,7.2,,18.1,
2008-01-18,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2008,16.63,7.2,,18.2,
2008-01-19,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.79,7.2,,18.3,
2008-01-20,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.55,7.2,,18.4,
2008-01-21,,1,30,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2008,17.39,7.2,,18.2,
2008-01-22,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,18.32,7.2,,18,
2008-01-23,,1,,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2008,19.07,7.1,,17.9,
2008-01-24,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,19.16,7.1,,17.6,
2008-01-25,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2008,35.56,7.1,,17.2,
2008-01-26,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,39.7,7.1,,14.8,
2008-01-27,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,31.77,7.2,,16.3,
2008-01-28,,1,13,,0.56,3.99,,0.7,,,40.75,,3.49,4,2008,28.41,7.1,,16.6,
2008-01-29,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,23.11,7.1,,16.6,
2008-01-30,,1,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2008,22.29,7.2,,17,
2008-01-31,,1,,,0.56,3.99,,,,,40.75,,3.49,,2008,21.96,7.2,,17.2,
2008-02-01,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,5.2,2008,22.74,7.1,,16.9,
2008-02-02,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,21.88,7.2,,17,
2008-02-03,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,26.92,7.2,,16.7,
2008-02-04,,2,,,0.56,3.99,,0.7,,,40.75,,3.49,5.9,2008,22.35,7.3,,16.6,
2008-02-05,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,20.3,7.2,,17,
2008-02-06,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,22.64,7.1,,17.4,
2008-02-07,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2008,19.18,7.2,,17.2,
2008-02-08,,2,27,,0.56,3.99,,0.8,,,40.75,,3.49,3,2008,18.17,7.2,,17.5,
2008-02-09,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,17.62,7.1,,17.7,
2008-02-10,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,17.68,7.2,,18.1,
2008-02-11,,2,30,,0.56,3.99,,0.8,,,40.75,,3.49,2,2008,17.54,7.2,,18,
2008-02-12,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,17.6,7,,18.2,
2008-02-13,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2008,16.98,7.2,,18.3,
2008-02-14,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.72,7.2,,17.5,
2008-02-15,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2008,16.45,7.1,,18,
2008-02-16,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.33,7.2,,18.2,
2008-02-17,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.36,7.1,,18.3,
2008-02-18,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.98,7.2,,18.4,
2008-02-19,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2008,17.76,7.1,,18.1,
2008-02-20,,2,26,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2008,20.79,7,,18.1,
2008-02-21,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,18.46,7,,17.9,
2008-02-22,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,4.2,2008,20.24,7.1,,18,
2008-02-23,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,22.15,7.2,,17.8,
2008-02-24,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,27.82,7.1,,17.4,
2008-02-25,,2,,,0.56,3.99,,0.6,,,40.75,,3.49,4.2,2008,22.7,7,,17.4,
2008-02-26,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,20.3,7.1,,17.8,
2008-02-27,,2,,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2008,19.69,7.1,,18.3,
2008-02-28,,2,,,0.56,3.99,,,,,40.75,,3.49,,2008,19.03,7.1,,18.3,
2008-02-29,,2,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2008,18.07,7.1,,18.5,
2008-03-01,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.63,7.2,,18.7,
2008-03-02,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.55,7.2,,18.3,
2008-03-03,,3,33,,0.56,3.99,,0.8,,,40.75,,3.49,1.7,2008,16.84,7.1,,18.4,
2008-03-04,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.57,7.1,,18.6,
2008-03-05,,3,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2008,17.29,7.1,,18.8,
2008-03-06,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,17.89,7.2,,18.8,
2008-03-07,,3,,,0.56,3.99,,1.1,,,40.75,,3.49,2,2008,17,7.2,,18.7,
2008-03-08,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.64,7.2,,19.1,
2008-03-09,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.1,7.2,,19,
2008-03-10,,3,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2008,16.9,7.2,,19.2,
2008-03-11,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.72,7.1,,19.1,
2008-03-12,,3,,,0.56,3.99,,0.8,,,40.75,,3.49,2.1,2008,15.18,7.2,,19.1,
2008-03-13,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.1,7.1,,19.4,
2008-03-14,,3,28,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2008,16.39,7.1,,19.1,
2008-03-15,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,17.17,7.3,,19,
2008-03-16,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.33,7.2,,18.7,
2008-03-17,,3,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2008,15.92,7.1,,18.9,
2008-03-18,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.25,7.1,,19.1,
2008-03-19,,3,,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2008,16,7.1,,19.2,
2008-03-20,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.3,7.2,,19,
2008-03-21,,3,32,,0.56,3.99,,0.8,,,40.75,,3.49,3.1,2008,15.79,7.2,,18.9,
2008-03-22,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.67,7.1,,19.4,
2008-03-23,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.55,7.1,,19.4,
2008-03-24,,3,,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2008,16.33,7.1,,19.4,
2008-03-25,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.08,7,,19.5,
2008-03-26,,3,30,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2008,15.96,7.1,,19.5,
2008-03-27,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.28,7.1,,19.1,
2008-03-28,,3,,,0.56,3.99,,0.7,,,40.75,,3.49,2.2,2008,15.79,7.1,,19.3,
2008-03-29,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.53,7.2,,19.8,
2008-03-30,,3,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.9,7.2,,19.6,
2008-03-31,,3,31,,0.56,3.99,,0.7,,,40.75,,3.49,1.5,2008,16.04,7.1,,19.2,
2008-04-01,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.9,7.1,,19.6,
2008-04-02,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2008,15.96,7.1,,19.6,
2008-04-03,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.98,7.1,,19.8,
2008-04-04,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2008,13.73,7.1,,19.6,
2008-04-05,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.67,7.2,,19.5,
2008-04-06,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.39,7.1,,19.7,
2008-04-07,,4,33,,0.56,3.99,,0.7,,,40.75,,3.49,1.2,2008,16.06,7.1,,19.5,
2008-04-08,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.98,7.2,,19.3,
2008-04-09,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2008,15.77,7.1,,19.4,
2008-04-10,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.36,7,,19.6,
2008-04-11,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2008,15.65,7,,20,
2008-04-12,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.34,7,,20.8,
2008-04-13,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.43,7,,21.2,
2008-04-14,,4,30,,0.56,3.99,,0.7,,,40.75,,3.49,1.2,2008,16.23,7,,20.7,
2008-04-15,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.88,7.1,,19.6,
2008-04-16,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,1.5,2008,15.84,7,,19.8,
2008-04-17,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,13.48,7,,20.2,
2008-04-18,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2008,15.71,7,,20.4,
2008-04-19,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.57,7.1,,20.4,
2008-04-20,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.26,7.1,,19.7,
2008-04-21,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,5.6,2008,15.84,7,,19.8,
2008-04-22,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,16.16,7,,20.1,
2008-04-23,,4,31,,0.56,3.99,,0.7,,,40.75,,3.49,4.1,2008,14.71,6.9,,20.5,
2008-04-24,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.3,7,,20.2,
2008-04-25,,4,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2008,15.61,7.1,,20.4,
2008-04-26,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.32,7,,21,
2008-04-27,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.3,7,,21.4,
2008-04-28,,4,29,,0.56,3.99,,0.7,,,40.75,,3.49,5.8,2008,15.8,6.9,,21,
2008-04-29,,4,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2008,16,7,,20.7,
2008-04-30,,4,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.59,7.2,,20.3,
2008-05-01,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.28,7.1,,20.3,
2008-05-02,,5,,,0.56,3.99,,0.7,,,40.75,,3.49,1.5,2008,14.18,7.1,,20.7,
2008-05-03,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.34,7.1,,21.1,
2008-05-04,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.34,7.1,,21.1,
2008-05-05,,5,,,0.56,3.99,,0.7,,,40.75,,3.49,1.2,2008,15.67,7,,20.7,
2008-05-06,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.73,7.1,,20.8,
2008-05-07,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2008,13.85,7.1,,20.7,
2008-05-08,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.79,7,,20.9,
2008-05-09,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2008,15.55,7.1,,20.8,
2008-05-10,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.05,7.1,,21.3,
2008-05-11,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.2,7,,21.4,
2008-05-12,,5,30,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2008,15.69,7.1,,21.1,
2008-05-13,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.79,7,,21.2,
2008-05-14,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2008,15.69,7,,21.6,
2008-05-15,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,13.48,7,,22.1,
2008-05-16,,5,,,0.56,3.99,,,,,40.75,,3.49,1.9,2008,15.75,7,,22.6,
2008-05-17,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.14,7,,23.1,
2008-05-18,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.32,7,,22.6,
2008-05-19,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2008,14.61,7,,22.2,
2008-05-20,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.61,7,,22.2,
2008-05-21,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2008,13.97,7,,21.7,
2008-05-22,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.39,7,,21.5,
2008-05-23,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2008,15.02,7,,21.6,
2008-05-24,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,12.54,6.9,,22.1,
2008-05-25,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,13.85,6.9,,22.3,
2008-05-26,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.96,6.8,,22,
2008-05-27,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2008,15.53,6.9,,22.1,
2008-05-28,,5,35,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2008,15.2,6.9,,21.9,
2008-05-29,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,12.97,6.9,,22.2,
2008-05-30,,5,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2008,15.22,6.8,,22,
2008-05-31,,5,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.83,7,,22.2,
2008-06-01,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.04,6.9,,22.2,
2008-06-02,,6,31,,0.56,3.99,,0.7,,,40.75,,3.49,2.2,2008,13.31,7,,21.9,
2008-06-03,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.55,7,,22,
2008-06-04,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2008,15.49,7,,21.8,
2008-06-05,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.3,7.1,,21.8,
2008-06-06,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,5.2,2008,13.26,7.1,,21.8,
2008-06-07,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.18,7.1,,22.2,
2008-06-08,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.96,7.1,,22.5,
2008-06-09,,6,35,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2008,15.47,7,,22.5,
2008-06-10,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,13.11,7.1,,22.6,
2008-06-11,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2008,14.28,7.1,,22.8,
2008-06-12,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.2,7,,23,
2008-06-13,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2008,15.24,7.1,,23.1,
2008-06-14,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,12.21,7.1,,23.2,
2008-06-15,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.16,7.1,,22.9,
2008-06-16,,6,35,,0.56,3.99,,0.8,,,40.75,,3.49,4.2,2008,15.53,7.1,,22.5,
2008-06-17,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,15.53,7.1,,22.5,
2008-06-18,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2008,12.7,7.1,,23,
2008-06-19,,6,,,0.56,3.99,,,,,40.75,,3.49,,2008,14.95,7,,23.4,
2008-06-20,,6,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2008,15.2,7,,23.9,
