Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2009-06-19,,,,4.46,2.91,,,,40.29,,4.51,8,55,,,,
2009-06-20,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-06-21,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-06-22,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-06-23,,,,4.46,2.91,,,,40.29,,4.51,14,58,,,,
2009-06-24,,,,4.46,2.91,,,,40.29,,4.51,11,57,,,,
2009-06-25,,38.4,,4.46,2.91,,,,40.29,,4.51,12,56,,,,
2009-06-26,,,,4.46,2.91,,,,40.29,,4.51,15,57,,,,
2009-06-27,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-06-28,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-06-29,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2009-06-30,,,,4.46,2.91,,,,40.29,,4.51,13,55,,,,
2009-07-01,,,,4.46,2.91,,,,40.29,,4.51,13,59,,,,
2009-07-02,,36.4,,4.46,2.91,,,,40.29,,4.51,13,55,,,,
2009-07-03,,,,4.46,2.91,,,,40.29,,4.51,11,55,,,,
2009-07-04,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-07-05,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-07-06,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-07-07,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2009-07-08,,,,4.46,2.91,,,,40.29,,4.51,17,56,,,,
2009-07-09,,,,4.46,2.91,,,,40.29,,4.51,16,55,,,,
2009-07-10,,,,4.46,2.91,,,,40.29,,4.51,20,54,,,,
2009-07-11,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2009-07-12,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-07-13,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-07-14,,,,4.46,2.91,,,,40.29,,4.51,16,56,,,,
2009-07-15,,,,4.46,2.91,,,,40.29,,4.51,17,56,,,,
2009-07-16,,,,4.46,2.91,,,,40.29,,4.51,20,55,,,,
2009-07-17,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2009-07-18,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-07-19,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-07-20,,39.8,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2009-07-21,,,,4.46,2.91,,,,40.29,,4.51,16,57,,,,
2009-07-22,,,,4.46,2.91,,,,40.29,,4.51,12,56,,,,
2009-07-23,,,,4.46,2.91,,,,40.29,,4.51,14,57,,,,
2009-07-24,,,,4.46,2.91,,,,40.29,,4.51,11,54,,,,
2009-07-25,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2009-07-26,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-07-27,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-07-28,,,,4.46,2.91,,,,40.29,,4.51,13,54,,,,
2009-07-29,,,,4.46,2.91,,,,40.29,,4.51,15,53,,,,
2009-07-30,,,,4.46,2.91,,,,40.29,,4.51,15,56,,,,
2009-07-31,,,,4.46,2.91,,,,40.29,,4.51,12,54,,,,
2009-08-01,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-08-02,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-08-03,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2009-08-04,,,,4.46,2.91,,,,40.29,,4.51,10,55,,,,
2009-08-05,,,,4.46,2.91,,,,40.29,,4.51,12,55,,,,
2009-08-06,,36.4,,4.46,2.91,,,,40.29,,4.51,15,57,,,,
2009-08-07,,,,4.46,2.91,,,,40.29,,4.51,13,54,,,,
2009-08-08,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-08-09,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-08-10,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-08-11,,,,4.46,2.91,,,,40.29,,4.51,14,56,,,,
2009-08-12,,,,4.46,2.91,,,,40.29,,4.51,18,55,,,,
2009-08-13,,,,4.46,2.91,,,,40.29,,4.51,29,54,,,,
2009-08-14,,,,4.46,2.91,,,,40.29,,4.51,20,55,,,,
2009-08-15,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-08-16,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-08-17,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2009-08-18,,,,4.46,2.91,,,,40.29,,4.51,29,55,,,,
2009-08-19,,40,,4.46,2.91,,,,40.29,,4.51,21,55,,,,
2009-08-20,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-08-21,,,,4.46,2.91,,,,40.29,,4.51,23,54,,,,
2009-08-22,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2009-08-23,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-08-24,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-08-25,,,,4.46,2.91,,,,40.29,,4.51,11,53,,,,
2009-08-26,,,,4.46,2.91,,,,40.29,,4.51,12,53,,,,
2009-08-27,,,,4.46,2.91,,,,40.29,,4.51,11,53,,,,
2009-08-28,,,,4.46,2.91,,,,40.29,,4.51,12,53,,,,
2009-08-29,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-08-30,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-08-31,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-09-01,,,,4.46,2.91,,,,40.29,,4.51,17,54,,,,
2009-09-02,,,,4.46,2.91,,,,40.29,,4.51,15,53,,,,
2009-09-03,,40,,4.46,2.91,,,,40.29,,4.51,17,53,,,,
2009-09-04,,,,4.46,2.91,,,,40.29,,4.51,13,51,,,,
2009-09-05,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-09-06,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-09-07,,,,4.46,2.91,,,,40.29,,4.51,,50,,,,
2009-09-08,,,,4.46,2.91,,,,40.29,,4.51,12,55,,,,
2009-09-09,,,,4.46,2.91,,,,40.29,,4.51,12,53,,,,
2009-09-10,,,,4.46,2.91,,,,40.29,,4.51,13,54,,,,
2009-09-11,,,,4.46,2.91,,,,40.29,,4.51,15,54,,,,
2009-09-12,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-09-13,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-09-14,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2009-09-15,,,,4.46,2.91,,,,40.29,,4.51,16,55,,,,
2009-09-16,,,,4.46,2.91,,,,40.29,,4.51,11,54,,,,
2009-09-17,,,,4.46,2.91,,,,40.29,,4.51,12,54,,,,
2009-09-18,,,,4.46,2.91,,,,40.29,,4.51,11,53,,,,
2009-09-19,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2009-09-20,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-09-21,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2009-09-22,,,,4.46,2.91,,,,40.29,,4.51,19,62,,,,
2009-09-23,,37,,4.46,2.91,,,,40.29,,4.51,15,58,,,,
2009-09-24,,,,4.46,2.91,,,,40.29,,4.51,27,56,,,,
2009-09-25,,,,4.46,2.91,,,,40.29,,4.51,21,53,,,,
2009-09-26,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-09-27,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-09-28,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2009-09-29,,,,4.46,2.91,,,,40.29,,4.51,18,54,,,,
2009-09-30,,,,4.46,2.91,,,,40.29,,4.51,23,52,,,,
2009-10-01,,,,4.46,2.91,,,,40.29,,4.51,16,54,,,,
2009-10-02,,,,4.46,2.91,,,,40.29,,4.51,12,52,,,,
2009-10-03,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2009-10-04,,,,4.46,2.91,,,,40.29,,4.51,,50,,,,
2009-10-05,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-10-06,,,,4.46,2.91,,,,40.29,,4.51,9,53,,,,
2009-10-07,,,,4.46,2.91,,,,40.29,,4.51,15,51,,,,
2009-10-08,,40,,4.46,2.91,,,,40.29,,4.51,8.5,51,,,,
2009-10-09,,,,4.46,2.91,,,,40.29,,4.51,10,50,,,,
2009-10-10,,,,4.46,2.91,,,,40.29,,4.51,,52,,,,
2009-10-11,,,,4.46,2.91,,,,40.29,,4.51,,51,,,,
2009-10-12,,,,4.46,2.91,,,,40.29,,4.51,,53,,,,
2009-10-13,,,,4.46,2.91,,,,40.29,,4.51,13,75,,,,
2009-10-14,,,,4.46,2.91,,,,40.29,,4.51,46,170,,,,
2009-10-15,,,,4.46,2.91,,,,40.29,,4.51,8,78,,,,
2009-10-16,,,,4.46,2.91,,,,40.29,,4.51,9,69,,,,
2009-10-17,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2009-10-18,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2009-10-19,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2009-10-20,,,,4.46,2.91,,,,40.29,,4.51,6.5,93,,,,
2009-10-21,,,,4.46,2.91,,,,40.29,,4.51,8,72,,,,
2009-10-22,,,,4.46,2.91,,,,40.29,,4.51,7,62,,,,
2009-10-23,,31.2,,4.46,2.91,,,,40.29,,4.51,5,62,,,,
2009-10-24,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2009-10-25,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2009-10-26,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2009-10-27,,,,4.46,2.91,,,,40.29,,4.51,11,61,,,,
2009-10-28,,,,4.46,2.91,,,,40.29,,4.51,11,59,,,,
2009-10-29,,,,4.46,2.91,,,,40.29,,4.51,10,59,,,,
2009-10-30,,,,4.46,2.91,,,,40.29,,4.51,9.3,58,,,,
2009-10-31,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2009-11-01,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2009-11-02,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2009-11-03,,,,4.46,2.91,,,,40.29,,4.51,13,62,,,,
2009-11-04,,,,4.46,2.91,,,,40.29,,4.51,12,62,,,,
2009-11-05,,34.4,,4.46,2.91,,,,40.29,,4.51,14,63,,,,
2009-11-06,,,,4.46,2.91,,,,40.29,,4.51,13,60,,,,
2009-11-07,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2009-11-08,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2009-11-09,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2009-11-10,,,,4.46,2.91,,,,40.29,,4.51,13,58,,,,
2009-11-11,,,,4.46,2.91,,,,40.29,,4.51,14,58,,,,
2009-11-12,,,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2009-11-13,,,,4.46,2.91,,,,40.29,,4.51,15,60,,,,
2009-11-14,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-11-15,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2009-11-16,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2009-11-17,,40.6,,4.46,2.91,,,,40.29,,4.51,16,60,,,,
2009-11-18,,42.6,,4.46,2.91,,,,40.29,,4.51,16,58,,,,
2009-11-19,,,,4.46,2.91,,,,40.29,,4.51,15,53,,,,
2009-11-20,,,,4.46,2.91,,,,40.29,,4.51,14,67,,,,
2009-11-21,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2009-11-22,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2009-11-23,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2009-11-24,,,,4.46,2.91,,,,40.29,,4.51,5.5,60,,,,
2009-11-25,,,,4.46,2.91,,,,40.29,,4.51,8.5,58,,,,
2009-11-26,,,,4.46,2.91,,,,40.29,,4.51,7,59,,,,
2009-11-27,,,,4.46,2.91,,,,40.29,,4.51,6.5,57,,,,
2009-11-28,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2009-11-29,,,,4.46,2.91,,,,40.29,,4.51,,56,,,,
2009-11-30,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2009-12-01,,,,4.46,2.91,,,,40.29,,4.51,12,59,,,,
2009-12-02,,,,4.46,2.91,,,,40.29,,4.51,8.7,60,,,,
2009-12-03,,23.8,,4.46,2.91,,,,40.29,,4.51,17,62,,,,
2009-12-04,,,,4.46,2.91,,,,40.29,,4.51,15,62,,,,
2009-12-05,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2009-12-06,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2009-12-07,,,,4.46,2.91,,,,40.29,,4.51,,86,,,,
2009-12-08,,,,4.46,2.91,,,,40.29,,4.51,14,66,,,,
2009-12-09,,,,4.46,2.91,,,,40.29,,4.51,13,61,,,,
2009-12-10,,,,4.46,2.91,,,,40.29,,4.51,16,66,,,,
2009-12-11,,,,4.46,2.91,,,,40.29,,4.51,20,71,,,,
2009-12-12,,,,4.46,2.91,,,,40.29,,4.51,,86,,,,
2009-12-13,,,,4.46,2.91,,,,40.29,,4.51,,124,,,,
2009-12-14,,22.7,,4.46,2.91,,,,40.29,,4.51,,93,,,,
2009-12-15,,,,4.46,2.91,,,,40.29,,4.51,12,72,,,,
2009-12-16,,,,4.46,2.91,,,,40.29,,4.51,24,73,,,,
2009-12-17,,,,4.46,2.91,,,,40.29,,4.51,25,70,,,,
2009-12-18,,,,4.46,2.91,,,,40.29,,4.51,21,68,,,,
2009-12-19,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2009-12-20,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2009-12-21,,,,4.46,2.91,,,,40.29,,4.51,,67,,,,
2009-12-22,,,,4.46,2.91,,,,40.29,,4.51,17,67,,,,
2009-12-23,,,,4.46,2.91,,,,40.29,,4.51,11,69,,,,
2009-12-24,,,,4.46,2.91,,,,40.29,,4.51,15,66,,,,
2009-12-25,,,,4.46,2.91,,,,40.29,,4.51,12,62,,,,
2009-12-26,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2009-12-27,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2009-12-28,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2009-12-29,,,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2009-12-30,,,,4.46,2.91,,,,40.29,,4.51,35,64,,,,
2009-12-31,,,,4.46,2.91,,,,40.29,,4.51,14,66,,,,
2010-01-01,,,,4.46,2.91,,,,40.29,,4.51,6.8,63,,,,
2010-01-02,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2010-01-03,,,,4.46,2.91,,,,40.29,,4.51,,62,,,,
2010-01-04,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2010-01-05,,,,4.46,2.91,,,,40.29,,4.51,15,62,,,,
2010-01-06,,,,4.46,2.91,,,,40.29,,4.51,16,61,,,,
2010-01-07,,36.7,,4.46,2.91,,,,40.29,,4.51,9.3,65,,,,
2010-01-08,,,,4.46,2.91,,,,40.29,,4.51,14,63,,,,
2010-01-09,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2010-01-10,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2010-01-11,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-01-12,,,,4.46,2.91,,,,40.29,,4.51,9.3,69,,,,
2010-01-13,,,,4.46,2.91,,,,40.29,,4.51,11,74,,,,
2010-01-14,,,,4.46,2.91,,,,40.29,,4.51,13,68,,,,
2010-01-15,,,,4.46,2.91,,,,40.29,,4.51,11,66,,,,
2010-01-16,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2010-01-17,,,,4.46,2.91,,,,40.29,,4.51,,72,,,,
2010-01-18,,,,4.46,2.91,,,,40.29,,4.51,,85,,,,
2010-01-19,,23.4,,4.46,2.91,,,,40.29,,4.51,15,151,,,,
2010-01-20,,,,4.46,2.91,,,,40.29,,4.51,,172,,,,
2010-01-21,,,,4.46,2.91,,,,40.29,,4.51,20,179,,,,
2010-01-22,,,,4.46,2.91,,,,40.29,,4.51,9,154,,,,
2010-01-23,,,,4.46,2.91,,,,40.29,,4.51,,140,,,,
2010-01-24,,,,4.46,2.91,,,,40.29,,4.51,,111,,,,
2010-01-25,,,,4.46,2.91,,,,40.29,,4.51,,104,,,,
2010-01-26,,,,4.46,2.91,,,,40.29,,4.51,9.3,120,,,,
2010-01-27,,,,4.46,2.91,,,,40.29,,4.51,7.5,109,,,,
2010-01-28,,,,4.46,2.91,,,,40.29,,4.51,7,90,,,,
2010-01-29,,,,4.46,2.91,,,,40.29,,4.51,9.5,85,,,,
2010-01-30,,,,4.46,2.91,,,,40.29,,4.51,,99,,,,
2010-01-31,,,,4.46,2.91,,,,40.29,,4.51,,85,,,,
2010-02-01,,,,4.46,2.91,,,,40.29,,4.51,,83,,,,
2010-02-02,,,,4.46,2.91,,,,40.29,,4.51,7.2,78,,,,
2010-02-03,,,,4.46,2.91,,,,40.29,,4.51,8,75,,,,
2010-02-04,,31.9,,4.46,2.91,,,,40.29,,4.51,8,74,,,,
2010-02-05,,,,4.46,2.91,,,,40.29,,4.51,10,96,,,,
2010-02-06,,,,4.46,2.91,,,,40.29,,4.51,,92,,,,
2010-02-07,,,,4.46,2.91,,,,40.29,,4.51,,86,,,,
2010-02-08,,,,4.46,2.91,,,,40.29,,4.51,,81,,,,
2010-02-09,,,,4.46,2.91,,,,40.29,,4.51,17,92,,,,
2010-02-10,,,,4.46,2.91,,,,40.29,,4.51,9.6,86,,,,
2010-02-11,,,,4.46,2.91,,,,40.29,,4.51,7.2,78,,,,
2010-02-12,,,,4.46,2.91,,,,40.29,,4.51,7,74,,,,
2010-02-13,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2010-02-14,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2010-02-15,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2010-02-16,,,,4.46,2.91,,,,40.29,,4.51,11,72,,,,
2010-02-17,,,,4.46,2.91,,,,40.29,,4.51,8,69,,,,
2010-02-18,,,,4.46,2.91,,,,40.29,,4.51,9.5,70,,,,
2010-02-19,,22.7,,4.46,2.91,,,,40.29,,4.51,7,68,,,,
2010-02-20,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2010-02-21,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-02-22,,,,4.46,2.91,,,,40.29,,4.51,,94,,,,
2010-02-23,,,,4.46,2.91,,,,40.29,,4.51,6.5,76,,,,
2010-02-24,,,,4.46,2.91,,,,40.29,,4.51,15,159,,,,
2010-02-25,,,,4.46,2.91,,,,40.29,,4.51,7,112,,,,
2010-02-26,,,,4.46,2.91,,,,40.29,,4.51,7,91,,,,
2010-02-27,,,,4.46,2.91,,,,40.29,,4.51,,139,,,,
2010-02-28,,,,4.46,2.91,,,,40.29,,4.51,,105,,,,
2010-03-01,,,,4.46,2.91,,,,40.29,,4.51,,94,,,,
2010-03-02,,,,4.46,2.91,,,,40.29,,4.51,9.3,94,,,,
2010-03-03,,,,4.46,2.91,,,,40.29,,4.51,7.3,121,,,,
2010-03-04,,12.9,,4.46,2.91,,,,40.29,,4.51,17,161,,,,
2010-03-05,,,,4.46,2.91,,,,40.29,,4.51,7.3,105,,,,
2010-03-06,,,,4.46,2.91,,,,40.29,,4.51,,91,,,,
2010-03-07,,,,4.46,2.91,,,,40.29,,4.51,,88,,,,
2010-03-08,,,,4.46,2.91,,,,40.29,,4.51,,82,,,,
2010-03-09,,,,4.46,2.91,,,,40.29,,4.51,5,78,,,,
2010-03-10,,,,4.46,2.91,,,,40.29,,4.51,6.5,76,,,,
2010-03-11,,,,4.46,2.91,,,,40.29,,4.51,6,71,,,,
2010-03-12,,,,4.46,2.91,,,,40.29,,4.51,7,76,,,,
2010-03-13,,,,4.46,2.91,,,,40.29,,4.51,,124,,,,
2010-03-14,,,,4.46,2.91,,,,40.29,,4.51,,88,,,,
2010-03-15,,,,4.46,2.91,,,,40.29,,4.51,,81,,,,
2010-03-16,,,,4.46,2.91,,,,40.29,,4.51,8,79,,,,
2010-03-17,,27.7,,4.46,2.91,,,,40.29,,4.51,9,78,,,,
2010-03-18,,,,4.46,2.91,,,,40.29,,4.51,9,75,,,,
2010-03-19,,,,4.46,2.91,,,,40.29,,4.51,9,75,,,,
2010-03-20,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2010-03-21,,,,4.46,2.91,,,,40.29,,4.51,,69,,,,
2010-03-22,,,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2010-03-23,,,,4.46,2.91,,,,40.29,,4.51,8.5,66,,,,
2010-03-24,,,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2010-03-25,,,,4.46,2.91,,,,40.29,,4.51,10,64,,,,
2010-03-26,,,,4.46,2.91,,,,40.29,,4.51,6.5,71,,,,
2010-03-27,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2010-03-28,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2010-03-29,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2010-03-30,,,,4.46,2.91,,,,40.29,,4.51,7,67,,,,
2010-03-31,,,,4.46,2.91,,,,40.29,,4.51,6.5,72,,,,
2010-04-01,,,,4.46,2.91,,,,40.29,,4.51,6.4,80,,,,
2010-04-02,,,,4.46,2.91,,,,40.29,,4.51,5.5,75,,,,
2010-04-03,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2010-04-04,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2010-04-05,,,,4.46,2.91,,,,40.29,,4.51,,140,,,,
2010-04-06,,,,4.46,2.91,,,,40.29,,4.51,5.5,85,,,,
2010-04-07,,,,4.46,2.91,,,,40.29,,4.51,9,76,,,,
2010-04-08,,24.8,,4.46,2.91,,,,40.29,,4.51,8,75,,,,
2010-04-09,,,,4.46,2.91,,,,40.29,,4.51,5,72,,,,
2010-04-10,,,,4.46,2.91,,,,40.29,,4.51,,66,,,,
2010-04-11,,,,4.46,2.91,,,,40.29,,4.51,,65,,,,
2010-04-12,,,,4.46,2.91,,,,40.29,,4.51,,144,,,,
2010-04-13,,,,4.46,2.91,,,,40.29,,4.51,9,115,,,,
2010-04-14,,22.5,,4.46,2.91,,,,40.29,,4.51,14,90,,,,
2010-04-15,,,,4.46,2.91,,,,40.29,,4.51,6.5,82,,,,
2010-04-16,,,,4.46,2.91,,,,40.29,,4.51,14,78,,,,
2010-04-17,,,,4.46,2.91,,,,40.29,,4.51,,73,,,,
2010-04-18,,,,4.46,2.91,,,,40.29,,4.51,,70,,,,
2010-04-19,,32.6,,4.46,2.91,,,,40.29,,4.51,,71,,,,
2010-04-20,,,,4.46,2.91,,,,40.29,,4.51,10,92,,,,
2010-04-21,,,,4.46,2.91,,,,40.29,,4.51,10,91,,,,
2010-04-22,,,,4.46,2.91,,,,40.29,,4.51,11,85,,,,
2010-04-23,,,,4.46,2.91,,,,40.29,,4.51,8.4,75,,,,
2010-04-24,,,,4.46,2.91,,,,40.29,,4.51,,74,,,,
2010-04-25,,,,4.46,2.91,,,,40.29,,4.51,,68,,,,
2010-04-26,,,,4.46,2.91,,,,40.29,,4.51,,72,,,,
2010-04-27,,,,4.46,2.91,,,,40.29,,4.51,20,72,,,,
2010-04-28,,,,4.46,2.91,,,,40.29,,4.51,16,75,,,,
2010-04-29,,,,4.46,2.91,,,,40.29,,4.51,11,72,,,,
2010-04-30,,,,4.46,2.91,,,,40.29,,4.51,11,69,,,,
2010-05-01,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-05-02,,,,4.46,2.91,,,,40.29,,4.51,,61,,,,
2010-05-03,,,,4.46,2.91,,,,40.29,,4.51,17,63,,,,
2010-05-04,,,,4.46,2.91,,,,40.29,,4.51,12,62,,,,
2010-05-05,,,,4.46,2.91,,,,40.29,,4.51,14,62,,,,
2010-05-06,,34.7,,4.46,2.91,,,,40.29,,4.51,16,62,,,,
2010-05-07,,,,4.46,2.91,,,,40.29,,4.51,,64,,,,
2010-05-08,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-05-09,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-05-10,,,,4.46,2.91,,,,40.29,,4.51,19,65,,,,
2010-05-11,,,,4.46,2.91,,,,40.29,,4.51,20,67,,,,
2010-05-12,,,,4.46,2.91,,,,40.29,,4.51,12,65,,,,
2010-05-13,,,,4.46,2.91,,,,40.29,,4.51,12,60,,,,
2010-05-14,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-05-15,,,,4.46,2.91,,,,40.29,,4.51,,60,,,,
2010-05-16,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-05-17,,,,4.46,2.91,,,,40.29,,4.51,12,68,,,,
2010-05-18,,,,4.46,2.91,,,,40.29,,4.51,7.2,61,,,,
2010-05-19,,,,4.46,2.91,,,,40.29,,4.51,10,62,,,,
2010-05-20,,,,4.46,2.91,,,,40.29,,4.51,11,63,,,,
2010-05-21,,38.5,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-05-22,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-05-23,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-05-24,,,,4.46,2.91,,,,40.29,,4.51,13,61,,,,
2010-05-25,,,,4.46,2.91,,,,40.29,,4.51,16,58,,,,
2010-05-26,,,,4.46,2.91,,,,40.29,,4.51,23,73,,,,
2010-05-27,,,,4.46,2.91,,,,40.29,,4.51,12,64,,,,
2010-05-28,,,,4.46,2.91,,,,40.29,,4.51,,83,,,,
2010-05-29,,,,4.46,2.91,,,,40.29,,4.51,,63,,,,
2010-05-30,,,,4.46,2.91,,,,40.29,,4.51,,59,,,,
2010-05-31,,,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2010-06-01,,,,4.46,2.91,,,,40.29,,4.51,17,64,,,,
2010-06-02,,,,4.46,2.91,,,,40.29,,4.51,13,55,,,,
2010-06-03,,38.9,,4.46,2.91,,,,40.29,,4.51,17,60,,,,
2010-06-04,,,,4.46,2.91,,,,40.29,,4.51,,57,,,,
2010-06-05,,,,4.46,2.91,,,,40.29,,4.51,,55,,,,
2010-06-06,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2010-06-07,,,,4.46,2.91,,,,40.29,,4.51,11,58,,,,
2010-06-08,,,,4.46,2.91,,,,40.29,,4.51,12,57,,,,
2010-06-09,,,,4.46,2.91,,,,40.29,,4.51,17,55,,,,
2010-06-10,,,,4.46,2.91,,,,40.29,,4.51,15,55,,,,
2010-06-11,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
2010-06-12,,,,4.46,2.91,,,,40.29,,4.51,,54,,,,
2010-06-13,,,,4.46,2.91,,,,40.29,,4.51,12,57,,,,
2010-06-14,,,,4.46,2.91,,,,40.29,,4.51,13,57,,,,
2010-06-15,,,,4.46,2.91,,,,40.29,,4.51,14,59,,,,
2010-06-16,,40.8,,4.46,2.91,,,,40.29,,4.51,11,62,,,,
2010-06-17,,,,4.46,2.91,,,,40.29,,4.51,11,59,,,,
2010-06-18,,,,4.46,2.91,,,,40.29,,4.51,,58,,,,
