Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2004-08-11,,8,7.73,,,2.69,,,,,,,,16,2004,11.02,7.2,,24.4,
2004-08-12,,8,8.45,,,2.69,,,,,,,,12,2004,11.09,7,,23.8,
2004-08-15,,8,7.84,,,2.69,,,,,,,,19,2004,11.6,7.2,,23.7,
2004-08-16,,8,9.11,,,2.69,,,,,,,,20,2004,11.11,7.1,,23.5,
2004-08-17,,8,8.8,,,2.69,,,,,,,,22,2004,10.93,7.1,,25.1,
2004-08-18,,8,7.1,,,2.69,,,,,,,,18,2004,10.92,7.1,,25.2,
2004-08-19,,8,7.51,,,2.69,,,,,,,,20,2004,10.78,7,,23.8,
2004-08-22,,8,8.41,,,2.69,,,,,,,,16,2004,11.3,7.2,,23.8,
2004-08-23,,8,8.12,,,2.69,,,,,,,,16,2004,11.06,7.1,,24.7,
2004-08-24,,8,8.33,,,2.69,,,,,,,,17,2004,11.12,7,,24,
2004-08-25,,8,7.24,,,2.69,,,,,,,,15,2004,10.96,7.2,,24.5,
2004-08-26,,8,8.11,,,2.69,,,,,,,,20,2004,10.9,7.2,,24.8,
2004-08-29,,8,7.09,,,2.69,,,,,,,,23,2004,12.3,7.2,,24.9,
2004-08-30,,8,7.64,,,2.69,,,,,,,,27,2004,11.56,7.2,,24.8,
2004-08-31,,8,6.79,,,2.69,,,,,,,,26,2004,10.46,7.1,,24.5,
2004-09-01,,9,6.31,,,2.69,,,,,,,,28,2004,11.07,7.2,,24.9,
2004-09-02,,9,7.16,,,2.69,,,,,,,,26,2004,10.7,7,,25,
2004-09-06,,9,7.88,,,2.69,,,,,,,,19,2004,11.36,7.1,,26.1,
2004-09-07,,9,9.66,,,2.69,,,,,,,,16,2004,10.78,7.2,,25,
2004-09-08,,9,7.27,,,2.69,,,,,,,,15,2004,10.55,7.1,,25.5,
2004-09-09,,9,7.18,,,2.69,,,,,,,,16,2004,10.7,7.1,,26.3,
2004-09-12,,9,7.92,,,2.69,,,,,,,,15,2004,11.7,7,,24.8,
2004-09-13,,9,9.45,,,2.69,,,,,,,,16,2004,11.07,7.1,,25,
2004-09-14,,9,7.77,,,2.69,,,,,,,,17,2004,10.71,7,,25.3,
2004-09-15,,9,7.56,,,2.69,,,,,,,,15,2004,10.65,7,,25.7,
2004-09-16,,9,6.83,,,2.69,,,,,,,,16,2004,11.04,7.1,,25.7,
2004-09-19,,9,7.74,,,2.69,,,,,,,,17,2004,11.71,7,,23.5,
2004-09-20,,9,8.3,0.77,6.29,2.69,,,,,,,,20,2004,10.99,7.1,,23,
2004-09-21,,9,6.47,,,2.69,,,,,,,,19,2004,10.95,7.1,,24.9,
2004-09-22,,9,8.47,,,2.69,,,,,,,,19,2004,10.73,7.2,,24.3,
2004-09-23,,9,6.23,,,2.69,,,,,,,,16,2004,10.6,7,,24.8,
2004-09-26,,9,8.92,,,2.69,,,,,,,,17,2004,11.2,7,,24.7,
2004-09-27,,9,7.63,,,2.69,,,,,,,,14,2004,10.91,7.1,,23.5,
2004-09-28,,9,6.72,,,2.69,,,,,,,,15,2004,10.73,7.1,,22.8,
2004-09-29,,9,6.59,,,2.69,,,,,,,,12,2004,10.76,7.1,,21.6,
2004-09-30,,9,5.63,,,2.69,,,,,,,,12,2004,10.6,7,,22,
2004-10-03,,10,7.4,,,2.69,,,,,,,,17,2004,11.5,7,,22.5,
2004-10-04,,10,8.15,,,2.69,,,,,,,,19,2004,10.96,7.2,,22.1,
2004-10-05,,10,7.67,,,2.69,,,,,,,,18,2004,10.6,6.9,,21.8,
2004-10-06,,10,7.74,,,2.69,,,,,,,,17,2004,10.77,7,,23,
2004-10-07,,10,6.47,,,2.69,,,,,,,,17,2004,10.6,7,,24,
2004-10-13,,10,9.42,,,2.69,,,,,,,,19,2004,10.28,7,,24.7,
2004-10-19,,10,6.99,0.98,5.17,2.69,,,,,,,,14,2004,11.14,7,,22.6,
2004-10-25,,10,,,,2.69,,,,,,,,15,2004,10.88,7.2,,21.9,
2004-11-01,,11,9.32,,,2.69,,,,,,,,19,2004,10.81,6.9,,21.1,
2004-11-02,,11,6.2,,,2.69,,,,,,,,16,2004,10.52,7.1,,22.5,
2004-11-09,,11,,,,2.69,,,,,,,,15,2004,10.82,7,,20.4,
2004-11-11,,11,6.02,,,2.69,,,,,,,,17,2004,14.87,7,,20.6,
2004-11-15,,11,6.81,1.02,6.16,2.69,,,,,,,,14,2004,11.2,7.2,,19.9,
2004-11-17,,11,6.25,,,2.69,,,,,,,,15,2004,10.73,7.1,,20.3,
2004-11-24,,11,6.91,,,2.69,,,,,,,,19,2004,10.81,7.1,,19.6,
2004-11-30,,11,8.35,,,2.69,,,,,,,,18,2004,10.14,7.1,,17.8,
2004-12-07,,12,5.89,,,2.69,,,,,,,,20,2004,13.51,7,,19,
2004-12-13,,12,7.82,1,4.81,2.69,,,,,,,,18,2004,11.58,7.2,,20.3,
2004-12-22,,12,7.88,,,2.69,,,,,,,,16,2004,10.5,7.2,,17,
2004-12-28,,12,4.15,,,2.69,,,,,,,,20,2004,27.21,7.2,,17.3,
2005-01-04,,1,2.88,,,2.69,,,,,,,,21,2005,18.17,7.2,,15.8,
2005-01-12,,1,2.38,,,2.69,,,,,,,,16,2005,20.2,7.1,,16.9,
2005-01-18,,1,4.97,,,2.69,,,,,,,,22,2005,13.03,7.2,,18.3,
2005-01-24,,1,8.12,0.95,1.87,2.69,,,,,,,,28,2005,12.16,7.3,,17.2,
2005-02-01,,2,7.68,,,2.69,,,,,,,,24,2005,11.8,7.2,,17.2,
2005-02-08,,2,9.13,,,2.69,,,,,,,,27,2005,11.4,7.3,,17,
2005-02-13,,2,10.9,,,2.69,,,,,,,,26,2005,11.79,7.3,,17.5,
2005-02-14,,2,10.67,,,2.69,,,,,,,,22,2005,11.74,7.4,,17.5,
2005-02-15,,2,7.3,0.88,2.73,2.69,,,,,,,,36,2005,17.5,7.2,,17,
2005-02-21,,2,3.39,,,2.69,,,,,,,,19,2005,29.12,7.2,,16,
2005-02-24,,2,4.61,,,2.69,,,,,,,,18,2005,16.1,7.3,,16.5,
2005-02-28,,2,3.7,,,2.69,,,,,,,,17,2005,22.9,7.2,,17,
2005-03-02,,3,3.83,,,2.69,,,,,,,,15,2005,20.07,7.2,,18,
2005-03-07,,3,4.74,,,2.69,,,,,,,,13,2005,15.77,7.3,,18.5,
2005-03-09,,3,4.38,,,2.69,,,,,,,,14,2005,13.9,7.2,,18.5,
2005-03-13,,3,7.98,,,2.69,,,,,,,,14,2005,13.83,7.3,,18.5,
2005-03-15,,3,6.8,0.99,0.96,2.69,,,,,,,,14,2005,12.39,7.2,,19,
2005-03-20,,3,8.16,,,2.69,,,,,,,,14,2005,15.37,7.3,,18,
2005-03-24,,3,3.96,,,2.69,,,,,,,,13,2005,16.49,7.2,,18,
2005-03-27,,3,4.11,,,2.69,,,,,,,,14,2005,14.9,7.3,,18,
2005-03-30,,3,4.86,,,2.69,,,,,,,,12,2005,14.6,7.3,,18.5,
2005-04-05,,4,6.07,,,2.69,,,,,,,,14,2005,14.5,7.2,,19,
2005-04-07,,4,6.06,,,2.69,,,,,,,,17,2005,13.5,7.2,,19,
2005-04-12,,4,8.48,,,2.69,,,,,,,,12,2005,11.7,7.2,,19,
2005-04-14,,4,9.37,,,2.69,,,,,,,,14,2005,11,7.2,,20,
2005-04-19,,4,12.78,0.76,1.56,2.69,,,,,,,,15,2005,11.3,7.3,,20,
2005-04-21,,4,11.71,,,2.69,,,,,,,,14,2005,11.1,7.4,,20.5,
2005-04-26,,4,10.56,,,2.69,,,,,,,,14,2005,10.3,7.2,,20,
2005-04-28,,4,9.55,,,2.69,,,,,,,,15,2005,11,7,,21,
2005-05-02,,5,15.9,,,2.69,,,,,,,,14,2005,10.8,7.2,,21,
2005-05-05,,5,10.24,,,2.69,,,,,,,,13,2005,12.6,7.3,,21,
2005-05-09,,5,8.45,,,2.69,,,,,,,,12,2005,14.71,7.3,,20,
2005-05-11,,5,9.81,,,2.69,,,,,,,,11,2005,12.09,7.1,,21,
2005-05-16,,5,10.92,,,2.69,,,,,,,,9,2005,11.43,7.3,,22,
2005-05-19,,5,9,,,2.69,,,,,,,,11,2005,12.13,7.1,,22,
2005-05-22,,5,8.99,0.57,3.51,2.69,,,,,,,,8,2005,12.03,7.2,,22,
2005-05-24,,5,11.16,,,2.69,,,,,,,,11,2005,11.2,7.1,,23,
2005-05-31,,5,8.78,,,2.69,,,,,,,,11,2005,10.8,7.2,,23,
2005-06-01,,6,9.02,,,2.69,,,,,,,,10,2005,11.4,7.3,,22,
2005-06-07,,6,10.23,,,2.69,,,,,,,,10,2005,10.6,7.2,,23,
2005-06-09,,6,8.33,,,2.69,,,,,,,,9,2005,11.2,7.4,,23,
2005-06-13,,6,10.58,,,2.69,,,,,,,,12,2005,10.5,7.4,,21,
2005-06-19,,6,10.2,,,2.69,,,,,,,,13,2005,11.1,7.2,,23,
2005-06-22,,6,7.72,1.2,7.91,2.69,,,,,,,,12,2005,10.7,7.1,,23,
2005-06-26,,6,8.01,,,2.69,,,,,,,,11,2005,11.15,7.3,,22.5,
2005-06-29,,6,7.45,,,2.69,,,,,,,,11,2005,10.61,7.1,,23,
2005-07-05,,7,9.13,,,2.69,,,,,,,,10,2005,10.68,7.1,,24,
2005-07-06,,7,7.03,,,2.69,,,,,,,,11,2005,10.6,7,,24,
2005-07-11,,7,8.9,,,2.69,,,,,,,,10,2005,10.71,7.2,,25,
2005-07-18,,7,14.02,,,2.69,,,,,,,,10,2005,10.73,7.2,,24,
2005-07-20,,7,6.88,,,2.69,,,,,,,,12,2005,10.66,7.2,,24.2,
2005-07-25,,7,9.46,,,2.69,,,,,,,,11,2005,10.71,7.3,,25,
2005-07-27,,7,7.95,,,2.69,,,,,,,,13,2005,10.3,7,,25,
2005-08-02,,8,6.9,,,2.69,,,,,,,,14,2005,10.7,7.2,,25,
2005-08-04,,8,6.66,,,2.69,,,,,,,,14,2005,10.48,7.2,,25,
2005-08-09,,8,6.75,,,2.69,,,,,,,,17,2005,10.39,7.2,,24,
2005-08-10,,8,6.13,,,2.69,,,,,,,,17,2005,10.38,7.1,,24,
2005-08-11,,8,7.82,,,2.69,,,,,,,,19,2005,10.17,7.2,,24,
2005-08-14,,8,9.46,,,2.69,,,,,,,,20,2005,10.75,7.1,,24,
2005-08-16,,8,8.59,2.06,4.13,2.69,,,,,,,,18,2005,10.53,7.1,,25,
2005-08-21,,8,8.67,,,2.69,,,,,,,,21,2005,11.36,7.1,,24,
2005-08-24,,8,7.71,,,2.69,,,,,,,,19,2005,10.52,7.2,,23,
2005-08-28,,8,9.28,,,2.69,,,,,,,,22,2005,10.67,7.2,,24,
2005-08-31,,8,9.98,,,2.69,,,,,,,,19,2005,9.93,7.1,,25,
2005-09-05,,9,11.38,,,2.69,,,,,,,,19,2005,11.39,7.3,,25,
2005-09-07,,9,9.44,1.09,3.68,2.69,,,,,,,,26,2005,10.22,7.1,,23.5,
2005-09-11,,9,15.18,,,2.69,,,,,,,,24,2005,10.91,7.2,,24,
2005-09-14,,9,11.46,,,2.69,,,,,,,,17,2005,10.23,7.2,,23,
2005-09-20,,9,10.78,,,2.69,,,,,,,,16,2005,9.79,7.1,,23.6,
2005-09-22,,9,10.41,,,2.69,,,,,,,,16,2005,10.05,7.1,,23.7,
2005-09-25,,9,15.09,,,2.69,,,,,,,,24,2005,10.5,7.1,,23.6,
2005-09-27,,9,13.3,,,2.69,,,,,,,,19,2005,9.8,7.1,,24,
2005-10-04,,10,10.63,,,2.69,,,,,,,,16,2005,9.85,7,,23,
2005-10-05,,10,9.57,,,2.69,,,,,,,,16,2005,9.83,7.1,,23,
2005-10-11,,10,9.27,,,2.69,,,,,,,,16,2005,10.2,7.1,,23.1,
2005-10-13,,10,7.11,,,2.69,,,,,,,,13,2005,9.7,7.1,,23.5,
2005-10-18,,10,9.18,0.27,7.45,2.69,,,,,,,,14,2005,10.23,7.2,,23,
2005-10-20,,10,9.21,,,2.69,,,,,,,,14,2005,9.64,7.1,,22,
2005-10-25,,10,7.34,,,2.69,,,,,,,,15,2005,9.7,7.2,,21,
2005-10-27,,10,6.56,,,2.69,,,,,,,,17,2005,9.7,7,,21.5,
2005-10-31,,10,9.24,,,2.69,,,,,,,,13,2005,10.11,7.1,,21.5,
2005-11-02,,11,8.15,,,2.69,,,,,,,,13,2005,10,7.2,,21.5,
2005-11-07,,11,8.97,,,2.69,,,,,,,,12,2005,11.21,7,,22,
2005-11-09,,11,5.65,,,2.69,,,,,,,,10,2005,10.56,7,,22,
2005-11-13,,11,9.01,,,2.69,,,,,,,,12,2005,10.9,7.2,,22,
2005-11-15,,11,9.66,1.59,4.94,2.69,,,,,,,,14,2005,9.76,7.1,,22,
2005-11-20,,11,14.4,,,2.69,,,,,,,,18,2005,10.4,7.1,,21,
2005-11-22,,11,12.04,,,2.69,,,,,,,,15,2005,10.06,7,,22,
2005-11-27,,11,16.96,,,2.69,,,,,,,,13,2005,10.51,7.2,,18,
2005-11-29,,11,11.02,,,2.69,,,,,,,,11,2005,12.01,7.1,,20,
2005-12-05,,12,7.37,,,2.69,,,,,,,,14,2005,11.22,7.1,,19.5,
2005-12-07,,12,7.16,,,2.69,,,,,,,,14,2005,10.67,7,,19,
2005-12-13,,12,13.42,1.63,4.39,2.69,,,,,,,,22,2005,10.1,7.1,,19.5,
2005-12-15,,12,12.01,,,2.69,,,,,,,,17,2005,10.11,7.1,,18,
2005-12-18,,12,3.92,,,2.69,,,,,,,,47,2005,31.62,7,,15.5,
2005-12-21,,12,2.01,,,2.69,,,,,,,,18,2005,25.2,7.1,,18,
2005-12-26,,12,3.03,,,2.69,,,,,,,,14,2005,22.96,7.2,,17.5,
2005-12-29,,12,1.52,,,2.69,,,,,,,,14,2005,22.81,7.1,,17,
2006-01-02,,1,1.63,,,2.69,,,,,,,,26,2006,32.41,7.2,,16,
2006-01-05,,1,1.54,,,2.69,,,,,,,,12,2006,20.77,7.2,,17.5,
2006-01-09,,1,6.05,,,2.69,,,,,,,,11,2006,15.49,7.3,,18,
2006-01-11,,1,5.54,,,2.69,,,,,,,,11,2006,14.57,7.3,,18.5,
2006-01-16,,1,11.12,,,2.69,,,,,,,,13,2006,14.45,7.2,,18,
2006-01-19,,1,6.15,1.3,6.18,2.69,,,,,,,,11,2006,14.22,7.2,,18.5,
2006-01-22,,1,8.49,,,2.69,,,,,,,,12,2006,14.51,7.2,,18,
2006-01-24,,1,8.28,,,2.69,,,,,,,,13,2006,13.92,7.2,,18,
2006-01-29,,1,8.24,,,2.69,,,,,,,,12,2006,15.41,7.2,,18,
2006-02-02,,2,5.3,,,2.69,,,,,,,,10,2006,14.5,7.2,,18,
2006-02-06,,2,7.41,,,2.69,,,,,,,,12,2006,12.66,7.2,,18,
2006-02-08,,2,9.08,,,2.69,,,,,,,,15,2006,12.28,7.3,,18.5,
2006-02-12,,2,9.87,,,2.69,,,,,,,,12,2006,12.04,7.2,,19,
2006-02-15,,2,8.07,1.61,7.12,2.69,,,,,,,,12,2006,11.12,7.3,,18,
2006-02-21,,2,9.14,,,2.69,,,,,,,,10,2006,11.06,7.2,,18,
2006-02-23,,2,8.66,,,2.69,,,,,,,,12,2006,10.39,7.2,,19,
2006-02-27,,2,4.89,,,2.69,,,,,,,,22,2006,24.53,7.1,,17.5,
2006-03-01,,3,2.92,,,2.69,,,,,,,,10,2006,20.65,7.14,,17,
2006-03-06,,3,2.18,,,2.69,,,,,,,,23,2006,31.75,7.15,,15.5,
2006-03-08,,3,1.89,0.81,6.49,2.69,,,,,,,,8,2006,23,7.41,,17,
2006-03-13,,3,3.54,,,2.69,,,,,,,,9,2006,19.27,7.65,,16.5,
2006-03-15,,3,2.85,,,2.69,,,,,,,,8,2006,20.64,7.52,,17,
2006-03-21,,3,5.44,,,2.69,,,,,,,,11,2006,16.34,7.68,,17,
2006-03-23,,3,4.11,,,2.69,,,,,,,,9,2006,14.43,7.51,,18,
2006-03-26,,3,3.9,,,2.69,,,,,,,,10,2006,20.88,7.42,,17,
2006-03-29,,3,1.69,,,2.69,,,,,,,,12,2006,28.21,7.4,,16,
2006-04-03,,4,1.41,,,2.69,,,,,,,,11,2006,31.17,7.5,,16,
2006-04-05,,4,1.58,,,2.69,,,,,,,,10,2006,27.88,7.6,,17,
2006-04-10,,4,3.94,,,2.69,,,,,,,,11,2006,19.05,7.4,,18,
2006-04-12,,4,2.2,,,2.69,,,,,,,,16,2006,29.4,7.5,,18,
2006-04-18,,4,2.99,,,2.69,,,,,,,,10,2006,18.62,7.5,,17.5,
2006-04-20,,4,3.72,,,2.69,,,,,,,,10,2006,15.75,7.6,,19,
2006-04-25,,4,6.23,1.5,5.78,2.69,,,,,,,,11,2006,13.49,7.6,,19,
2006-04-27,,4,6.03,,,2.69,,,,,,,,10,2006,13.17,7.5,,20,
2006-04-30,,4,10.17,,,2.69,,,,,,,,11,2006,13.3,7.4,,20.5,
2006-05-02,,5,15.45,0.25,0.13,2.69,,,,,,,,11,2006,12.11,7.5,,21,
2006-05-07,,5,27.44,,,2.69,,,,,,,,19,2006,12.17,7.5,,21,
2006-05-09,,5,24.28,,,2.69,,,,,,,,13,2006,11.36,7.6,,22,
2006-05-14,,5,26.97,,,2.69,,,,,,,,14,2006,11.79,7.5,,21,
2006-05-16,,5,23.21,,,2.69,,,,,,,,12,2006,12.05,7.4,,22.5,
2006-05-21,,5,25.89,,,2.69,,,,,,,,15,2006,13.39,7.3,,22,
2006-05-24,,5,22.38,,,2.69,,,,,,,,10,2006,12.11,7.6,,22,
2006-05-30,,5,22.78,,,2.69,,,,,,,,14,2006,11.72,7.5,,22.5,
2006-06-01,,6,21.4,,,2.69,,,,,,,,13,2006,10.93,7.5,,23,
2006-06-04,,6,22.84,,,2.69,,,,,,,,14,2006,11.5,7.4,,22.5,
2006-06-06,,6,25.22,0.29,1.08,2.69,,,,,,,,13,2006,10.87,7.3,,23,
2006-06-11,,6,20.23,,,2.69,,,,,,,,10,2006,11.52,7.5,,22,
2006-06-15,,6,13.46,,,2.69,,,,,,,,8,2006,10.61,7.5,,23.5,
2006-06-18,,6,8.01,,,2.69,,,,,,,,8,2006,11,7.1,,24.5,
2006-06-20,,6,12.34,,,2.69,,,,,,,,11,2006,10.57,7.5,,24,
2006-06-25,,6,18.22,,,2.69,,,,,,,,9,2006,11.25,7.3,,24.5,
2006-06-29,,6,12.15,,,2.69,,,,,,,,7,2006,10.47,7.3,,24,
2006-07-02,,7,12.8,,,2.69,,,,,,,,7,2006,10.77,7.3,,24,
2006-07-03,,7,10.08,1.75,,2.69,,,,,,,,7,2006,10.46,7.3,,23.5,
2006-07-09,,7,10.53,,,2.69,,,,,,,,6,2006,10.66,7.3,,25.5,
2006-07-11,,7,12.72,0.94,5.3,2.69,,,,,,,,8,2006,10.11,7.4,,24,
2006-07-16,,7,26.42,,,2.69,,,,,,,,14,2006,10.87,7.4,,24.5,
2006-07-18,,7,34.64,,,2.69,,,,,,,,13,2006,10.51,7.4,,26.5,
2006-07-23,,7,24.3,,,2.69,,,,,,,,10,2006,10.42,7.3,,26,
2006-07-26,,7,24.57,,,2.69,,,,,,,,10,2006,10.88,7.4,,26,
2006-07-30,,7,31.34,,,2.69,,,,,,,,15,2006,11.14,7.4,,26,
2006-08-02,,8,26.82,,,2.69,,,,,,,,14,2006,10.43,7.4,,26,
2006-08-07,,8,27.26,,,2.69,,,,,,,,15,2006,10.69,7.3,,25.5,
2006-08-10,,8,28.48,,,2.69,,,,,,,,25,2006,10.6,7.56,,25.6,
2006-08-13,,8,23.34,,,2.69,,,,,,,,13,2006,10.53,7.3,,25,
2006-08-16,,8,17.25,1.13,1.96,2.69,,,,,,,,11,2006,10.74,7.43,,25,
2006-08-20,,8,21.36,,,2.69,,,,,,,,9,2006,10.49,7.24,,25,
2006-08-24,,8,18.78,,,2.69,,,,,,,,6,2006,10,7.3,,25,
2006-08-27,,8,16.22,,,2.69,,,,,,,,10,2006,10.61,7.16,,25,
2006-08-30,,8,14.97,,,2.69,,,,,,,,6,2006,9.68,7.2,,26,
2006-09-04,,9,23.6,,,2.69,,,,,,,,7,2006,10.57,7.23,,25.5,
2006-09-06,,9,21.6,0.73,0.99,2.69,,,,,,,,8,2006,9.96,7.6,,25.5,
2006-09-10,,9,17.3,,,2.69,,,,,,,,14,2006,10.85,7.31,,25.5,
2006-09-13,,9,23.8,,,2.69,,,,,,,,15,2006,10.13,7.2,,25,
2006-09-17,,9,26.3,,,2.69,,,,,,,,14,2006,10.73,7.31,,25,
2006-09-20,,9,25.3,,,2.69,,,,,,,,17,2006,9.85,7.33,,25.9,
2006-09-26,,9,21.37,,,2.69,,,,,,,,12,2006,9.87,7.5,,25,
2006-09-28,,9,19.42,,,2.69,,,,,,,,13,2006,9.97,7.22,,25,
2006-10-02,,10,19.79,,,2.69,,,,,,,,14,2006,10,7.34,,24.9,
2006-10-06,,10,15.95,,,2.69,,,,,,,,10,2006,10.29,7.15,,24,
2006-10-09,,10,16.33,,,2.69,,,,,,,,12,2006,10.35,7.2,,24.5,
2006-10-11,,10,18.64,0.95,0.18,2.69,,,,,,,,18,2006,10.27,7.3,,24,
2006-10-16,,10,15.14,,,2.69,,,,,,,,15,2006,10.16,7.35,,23,
2006-10-18,,10,18.19,,,2.69,,,,,,,,15,2006,9.83,7.3,,24,
2006-10-23,,10,14.85,,,2.69,,,,,,,,22,2006,9.99,7.2,,24,
2006-10-24,,10,17.75,,,2.69,,,,,,,,22,2006,9.87,7.26,,23.5,
2006-10-25,,10,16.44,,,2.69,,,,,,,,16,2006,9.8,7.32,,23.5,
2006-10-26,,10,16.4,,,2.69,,,,,,,,16,2006,9.57,7.2,,23,
2006-10-27,,10,16.49,,,2.69,,,,,,,,16,2006,9.49,7.1,,23,
2006-10-30,,10,16.99,,,2.69,,,,,,,,18,2006,10.58,7.2,,22,
2006-10-31,,10,23.24,,,2.69,,,,,,,,22,2006,9.2,7.1,,22,
2006-11-01,,11,23.63,,,2.69,,,,,,,,25,2006,9.57,7.16,,23,
2006-11-02,,11,23.08,,,2.69,,,,,,,,26,2006,10.96,7.13,,22,
2006-11-03,,11,20.39,,,2.69,,,,,,,,31,2006,10.32,7.25,,22.5,
2006-11-06,,11,19.89,,,2.69,,,,,,,,28,2006,9.91,7.22,,23,
2006-11-07,,11,20.18,,,2.69,,,,,,,,21,2006,9.76,7.22,,23,
2006-11-08,,11,20.89,,,2.69,,,,,,,,18,2006,9.78,7.16,,22,
2006-11-09,,11,19.95,,,2.69,,,,,,,,25,2006,9.5,7.2,,22,
2006-11-13,,11,16.01,,,2.69,,,,,,,,21,2006,12.21,7.27,,21.5,
2006-11-14,,11,17.3,,,2.69,,,,,,,,18,2006,11.6,7.3,,21.5,
2006-11-15,,11,14.05,1.21,3.76,2.69,,,,,,,,15,2006,10.37,7.63,,21.5,
2006-11-16,,11,18.42,,,2.69,,,,,,,,14,2006,10.32,7.55,,22,
2006-11-17,,11,15.18,,,2.69,,,,,,,,13,2006,9.94,7.33,,22,
2006-11-20,,11,18.32,,,2.69,,,,,,,,12,2006,10.34,7.2,,22,
2006-11-21,,11,17.36,,,2.69,,,,,,,,10,2006,9.99,7.2,,21.5,
2006-11-22,,11,15.6,,,2.69,,,,,,,,10,2006,10.4,7.2,,21.5,
2006-11-27,,11,20.69,,,2.69,,,,,,,,22,2006,10.89,7.19,,20.5,
2006-11-28,,11,22.43,,,2.69,,,,,,,,19,2006,10.18,7.19,,20,
2006-11-29,,11,22.34,,,2.69,,,,,,,,15,2006,9.9,7.18,,20.5,
2006-11-30,,11,22.18,,,2.69,,,,,,,,11,2006,9.7,7.27,,21,
2006-12-01,,12,21.9,,,2.69,,0.6,,,,,,16,2006,9.64,7.33,,20.5,
2006-12-04,,12,18.53,,,2.69,,0.8,,,,,,19,2006,9.84,6.86,,21,
2006-12-05,,12,21.9,,,2.69,,0.8,,,,,,16,2006,9.69,7.33,,20,
2006-12-06,,12,18.16,0.83,4.49,2.69,,0.8,,,,,,15,2006,9.67,7.34,,20,
2006-12-07,,12,19.8,,,2.69,,0.8,,,,,,16,2006,9.55,7.31,,20,
2006-12-08,,12,22.54,,,2.69,,0.9,,,,,,16,2006,9.58,7.31,,20,
2006-12-11,,12,16.95,,,2.69,,0.7,,,,,,22,2006,10.95,7.3,,18.5,
2006-12-12,,12,17.26,,,2.69,,0.4,,,,,,20,2006,18.88,7.06,,19,
2006-12-13,,12,10.46,,,2.69,,0.6,,,,,,19,2006,12.59,7.27,,18.5,
2006-12-14,,12,11.96,,,2.69,,0.6,,,,,,16,2006,11.71,7.26,,19.5,
2006-12-15,,12,13.22,,,2.69,,0.7,,,,,,16,2006,11.35,7.03,,19,
2006-12-18,,12,14.09,,,2.69,,0.6,,,,,,20,2006,10.5,7.12,,19,
2006-12-19,,12,16.85,,,2.69,,0.7,,,,,,18,2006,10.37,7.18,,19,
2006-12-20,,12,17.3,,,2.69,,0.7,,,,,,16,2006,10.08,7.09,,18.5,
2006-12-21,,12,16.3,,,2.69,,0.7,,,,,,17,2006,11.64,7.12,,18,
2006-12-22,,12,16.49,,,2.69,,0.7,,,,,,18,2006,11.7,7.13,,18,
2006-12-26,,12,19.45,,,2.69,,0.6,,,,,,20,2006,11.73,7.29,,18.5,
2006-12-27,,12,19.19,,,2.69,,0.6,,,,,,21,2006,13.21,7.26,,17.5,
2006-12-28,,12,17.9,,,2.69,,0.7,,,,,,19,2006,11.69,7.49,,18,
2006-12-29,,12,19.54,,,2.69,,0.6,,,,,,21,2006,11.42,7.31,,18,
2007-01-02,,1,14.5,,,2.69,,0.7,,,,,,13,2007,11.36,7.3,,18,
2007-01-03,,1,20.05,,,2.69,,0.8,,,,,,12,2007,11.32,7.2,,18,
2007-01-04,,1,19.36,,,2.69,,0.9,,,,,,11,2007,11.47,7,,18.5,
2007-01-05,,1,22.02,,,2.69,,0.8,,,,,,16,2007,11.15,7,,18,
2007-01-08,,1,19.42,0.69,2.08,2.69,,0.7,,,,,,15,2007,10.82,7.44,,18,
2007-01-09,,1,18.4,,,2.69,,0.7,,,,,,12,2007,10.26,7.45,,18,
2007-01-10,,1,21.09,,,2.69,,0.6,,,,,,12,2007,9.99,7.43,,18,
2007-01-11,,1,20.62,,,2.69,,0.6,,,,,,11,2007,10.1,7.44,,17,
2007-01-12,,1,21.02,,,2.69,,0.7,,,,,,12,2007,9.77,7.4,,17,
2007-01-16,,1,17.4,,,2.69,,0.7,,,,,,13,2007,9.77,7.26,,17,
2007-01-17,,1,18.76,,,2.69,,0.7,,,,,,14,2007,10.04,7.4,,17,
2007-01-18,,1,19.02,,,2.69,,0.8,,,,,,13,2007,9.83,7.22,,17,
2007-01-19,,1,17.26,,,2.69,,0.8,,,,,,12,2007,9.7,7.2,,17,
2007-01-22,,1,16.35,,,2.69,,0.7,,,,,,13,2007,9.69,7.2,,16,
2007-01-23,,1,15.15,,,2.69,,0.7,,,,,,10,2007,9.54,7.16,,17,
2007-01-24,,1,12.86,,,2.69,,0.7,,,,,,10,2007,9.58,7.1,,17,
2007-01-25,,1,15.22,,,2.69,,0.7,,,,,,11,2007,9.53,7.1,,16,
2007-01-26,,1,15.88,,,2.69,,0.7,,,,,,10,2007,9.44,7.11,,18,
2007-01-29,,1,16.35,,,2.69,,0.7,,,,,,14,2007,10.04,7.33,,17.5,
2007-01-30,,1,13.78,,,2.69,,0.7,,,,,,12,2007,9.94,7.25,,17.5,
